Year,Value,Units,Series
2000,382.1407,DKK mill.,Faroese merchandise import
2000,42.6247,DKK mill.,Faroese merchandise export
2000,8.86712221479675,Per cent of total trade,Faroese merchandise import
2000,1.11231588563449,Per cent of total trade,Faroese merchandise export
2001,196.0093,DKK mill.,Faroese merchandise import
2001,72.6543,DKK mill.,Faroese merchandise export
2001,4.69916858630183,Per cent of total trade,Faroese merchandise import
2001,1.68550899289363,Per cent of total trade,Faroese merchandise export
2002,222.4434,DKK mill.,Faroese merchandise import
2002,64.3767,DKK mill.,Faroese merchandise export
2002,5.65455608434941,Per cent of total trade,Faroese merchandise import
2002,1.52031958859809,Per cent of total trade,Faroese merchandise export
2003,234.0671,DKK mill.,Faroese merchandise import
2003,96.2536,DKK mill.,Faroese merchandise export
2003,4.81062821043071,Per cent of total trade,Faroese merchandise import
2003,2.4603190304809,Per cent of total trade,Faroese merchandise export
2004,257.7788,DKK mill.,Faroese merchandise import
2004,100.7184,DKK mill.,Faroese merchandise export
2004,6.8506165065334,Per cent of total trade,Faroese merchandise import
2004,2.73003972335953,Per cent of total trade,Faroese merchandise export
2005,408.4309,DKK mill.,Faroese merchandise import
2005,131.5607,DKK mill.,Faroese merchandise export
2005,9.09616504718256,Per cent of total trade,Faroese merchandise import
2005,3.66836955698874,Per cent of total trade,Faroese merchandise export
2006,430.9306,DKK mill.,Faroese merchandise import
2006,137.4581,DKK mill.,Faroese merchandise export
2006,9.18419179714902,Per cent of total trade,Faroese merchandise import
2006,3.55312826042345,Per cent of total trade,Faroese merchandise export
2007,709.0856,DKK mill.,Faroese merchandise import
2007,258.4572,DKK mill.,Faroese merchandise export
2007,12.8408506049239,Per cent of total trade,Faroese merchandise import
2007,6.37139297869127,Per cent of total trade,Faroese merchandise export
2008,441.7834,DKK mill.,Faroese merchandise import
2008,312.0436,DKK mill.,Faroese merchandise export
2008,8.79885447277137,Per cent of total trade,Faroese merchandise import
2008,7.180586278763,Per cent of total trade,Faroese merchandise export
2009,666.7606,DKK mill.,Faroese merchandise import
2009,484.6445,DKK mill.,Faroese merchandise export
2009,15.8343259265409,Per cent of total trade,Faroese merchandise import
2009,11.8069504540971,Per cent of total trade,Faroese merchandise export
2010,401.8723,DKK mill.,Faroese merchandise import
2010,673.504,DKK mill.,Faroese merchandise export
2010,9.19639164463389,Per cent of total trade,Faroese merchandise import
2010,14.3398073861258,Per cent of total trade,Faroese merchandise export
2011,545.5826,DKK mill.,Faroese merchandise import
2011,746.5458,DKK mill.,Faroese merchandise export
2011,10.335232126563,Per cent of total trade,Faroese merchandise import
2011,13.7707966161519,Per cent of total trade,Faroese merchandise export
2012,685.4229,DKK mill.,Faroese merchandise import
2012,828.407,DKK mill.,Faroese merchandise export
2012,10.2562960353558,Per cent of total trade,Faroese merchandise import
2012,14.9161965856711,Per cent of total trade,Faroese merchandise export
2013,529.5228,DKK mill.,Faroese merchandise import
2013,1104.5057,DKK mill.,Faroese merchandise export
2013,8.44116544217384,Per cent of total trade,Faroese merchandise import
2013,17.8681092182499,Per cent of total trade,Faroese merchandise export
2014,549.1639,DKK mill.,Faroese merchandise import
2014,1029.0766,DKK mill.,Faroese merchandise export
2014,9.1228314345926,Per cent of total trade,Faroese merchandise import
2014,15.9278926618572,Per cent of total trade,Faroese merchandise export
2015,832.6078,DKK mill.,Faroese merchandise import
2015,921.7389,DKK mill.,Faroese merchandise export
2015,13.5947029550943,Per cent of total trade,Faroese merchandise import
2015,13.2767693177231,Per cent of total trade,Faroese merchandise export
2016,639.5132,DKK mill.,Faroese merchandise import
2016,831.2578,DKK mill.,Faroese merchandise export
2016,9.69241178783916,Per cent of total trade,Faroese merchandise import
2016,10.274597204342,Per cent of total trade,Faroese merchandise export
2017,691.7135,DKK mill.,Faroese merchandise import
2017,773.3262,DKK mill.,Faroese merchandise export
2017,9.52705388089093,Per cent of total trade,Faroese merchandise import
2017,8.81120268465845,Per cent of total trade,Faroese merchandise export
2018,775.5665,DKK mill.,Faroese merchandise import
2018,946.899,DKK mill.,Faroese merchandise export
2018,10.0114872449809,Per cent of total trade,Faroese merchandise import
2018,11.8018085265533,Per cent of total trade,Faroese merchandise export
2019,871.9167,DKK mill.,Faroese merchandise import
2019,1162.7154,DKK mill.,Faroese merchandise export
2019,10.6493262949218,Per cent of total trade,Faroese merchandise import
2019,12.1959774366392,Per cent of total trade,Faroese merchandise export
2020,930.8128,DKK mill.,Faroese merchandise import
2020,736.8611,DKK mill.,Faroese merchandise export
2020,11.4183013373409,Per cent of total trade,Faroese merchandise import
2020,8.77132653992016,Per cent of total trade,Faroese merchandise export
2021,1012.7312,DKK mill.,Faroese merchandise import
2021,869.1259,DKK mill.,Faroese merchandise export
2021,10.9089234959555,Per cent of total trade,Faroese merchandise import
2021,8.6379697235611,Per cent of total trade,Faroese merchandise export
2022,1180.8527,DKK mill.,Faroese merchandise import
2022,1459.2242,DKK mill.,Faroese merchandise export
2022,9.73211007619751,Per cent of total trade,Faroese merchandise import
2022,11.4862591920823,Per cent of total trade,Faroese merchandise export
