Year,Series,indicator,Units,Value
2014,MF3,EN_MAT_DOMCMPT,TON,786.0841
2014,MF3,EN_MAT_DOMCMPC,TON,16.2561853751344
2014,MF3,EN_MAT_DOMCMPG,TON,48.2775539532998
2014,MF4,EN_MAT_DOMCMPT,TON,249.6174
2014,MF4,EN_MAT_DOMCMPC,TON,5.16207709487964
2014,MF4,EN_MAT_DOMCMPG,TON,15.3303157972314
2015,MF0,EN_MAT_DOMCMPT,TON,1132.6148
2015,MF0,EN_MAT_DOMCMPC,TON,23.1881747177267
2015,MF0,EN_MAT_DOMCMPG,TON,65.713304362457
2015,MF1,EN_MAT_DOMCMPT,TON,404.2039
2015,MF1,EN_MAT_DOMCMPC,TON,8.27532066046331
2015,MF1,EN_MAT_DOMCMPG,TON,23.4515511409458
2015,MF2,EN_MAT_DOMCMPT,TON,2.0071
2015,MF2,EN_MAT_DOMCMPC,TON,0.041091627511798
2015,MF2,EN_MAT_DOMCMPG,TON,0.11645015868227
2015,MF3,EN_MAT_DOMCMPT,TON,463.2476
2015,MF3,EN_MAT_DOMCMPC,TON,9.48413025007933
2015,MF3,EN_MAT_DOMCMPG,TON,26.8772141543424
2015,MF4,EN_MAT_DOMCMPT,TON,263.1562
2015,MF4,EN_MAT_DOMCMPC,TON,5.38763217967223
2015,MF4,EN_MAT_DOMCMPG,TON,15.2680889084865
2016,MF0,EN_MAT_DOMCMPT,TON,1251.3512
2016,MF0,EN_MAT_DOMCMPC,TON,25.3081980806763
2016,MF0,EN_MAT_DOMCMPG,TON,66.2739295077192
2016,MF1,EN_MAT_DOMCMPT,TON,304.8527
2016,MF1,EN_MAT_DOMCMPC,TON,6.16555329713113
2016,MF1,EN_MAT_DOMCMPG,TON,16.1455763578106
2016,MF2,EN_MAT_DOMCMPT,TON,18.6788
2016,MF2,EN_MAT_DOMCMPC,TON,0.377773058681957
2016,MF2,EN_MAT_DOMCMPG,TON,0.989264624102958
2016,MF3,EN_MAT_DOMCMPT,TON,675.0588
2016,MF3,EN_MAT_DOMCMPC,TON,13.6528592664503
2016,MF3,EN_MAT_DOMCMPG,TON,35.7523925535577
2016,MF4,EN_MAT_DOMCMPT,TON,252.7609
2016,MF4,EN_MAT_DOMCMPC,TON,5.11201245841297
2016,MF4,EN_MAT_DOMCMPG,TON,13.386695972248
2017,MF0,EN_MAT_DOMCMPT,TON,1524.6685
2017,MF0,EN_MAT_DOMCMPC,TON,30.4167198659378
2017,MF0,EN_MAT_DOMCMPG,TON,77.75033401666511
2017,MF1,EN_MAT_DOMCMPT,TON,442.6992
2017,MF1,EN_MAT_DOMCMPC,TON,8.83172804532578
2017,MF1,EN_MAT_DOMCMPG,TON,22.5754061744638
2017,MF2,EN_MAT_DOMCMPT,TON,46.6164
2017,MF2,EN_MAT_DOMCMPC,TON,0.929984439213183
